config_key,basis,window,threshold,hook,stop_pct,rr,trades,gross_pnl,commission,slippage,costs,net_pnl,net_return_pct,net_sharpe,max_drawdown_pct,max_drawdown_usd,win_rate_pct,profit_factor,reconciliation_error
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,0.5,1892,33.312804547481846,523.7470000000001,14949.97435563512,15473.72135563512,-15440.408551087636,-15.440408551087636,-10.293710361243377,15.637199077389019,15673.675493566116,63.8477801268499,0.5600920579095442,-3.637978807091713e-12
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,0.75,1612,2323.8016920000064,447.076,12735.932795264749,13183.008795264748,-10859.207103264742,-10.859207103264742,-6.732563832325355,11.086791679424113,11115.169721708124,56.389578163771716,0.7002410054324285,-1.8189894035458565e-12
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,1.0,1423,3973.0086457500215,395.822,11243.44700185916,11639.26900185916,-7666.260356109138,-7.666260356109138,-4.480966676668179,7.950835188966954,7975.415613999867,51.01897399859452,0.786079963170177,0.0
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,1.5,1177,3873.0238417499704,327.978,9299.28213659474,9627.26013659474,-5754.236294844769,-5.754236294844769,-3.0279899015205647,6.109138356436117,6132.230548362917,42.39592183517417,0.8352885536262395,-9.094947017729282e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,2.0,1005,4258.562162750023,280.21000000000004,7941.4442611003,8221.654261100299,-3963.092098350277,-3.9630920983502773,-2.0027924042320375,4.432907467852775,4454.699990831112,38.905472636815915,0.8766141015956963,4.547473508864641e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0025,3.0,845,3496.2625435000014,235.67600000000004,6677.285734869822,6912.961734869822,-3416.6991913698207,-3.416699191369821,-1.5484671032137403,3.782650087270034,3793.5938006195065,33.37278106508876,0.8848892111617126,4.547473508864641e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,0.5,1049,4813.539999000019,292.733,8289.099005553917,8581.832005553917,-3768.292006553898,-3.768292006553898,-1.976198053211625,3.9882004724763775,3994.9757053171343,63.67969494756911,0.8745807261213547,-4.547473508864641e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,0.75,835,3850.1069809999417,233.34500000000003,6596.368202493095,6829.713202493095,-2979.6062214931544,-2.9796062214931545,-1.3598066702865352,3.517894260395571,3523.5456145424396,54.49101796407185,0.9008730454952893,9.094947017729282e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,1.0,713,3657.870029499988,199.514,5633.785402538286,5833.299402538286,-2175.4293730382988,-2.1754293730382988,-0.9218611813289572,2.7702478153403876,2780.1344560379366,49.50911640953717,0.9248288265189188,9.094947017729282e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,1.5,596,4163.660092999955,166.64900000000003,4709.789849821021,4876.438849821021,-712.7787568210667,-0.7127787568210667,-0.27845363938553663,2.0241565829397956,2028.847172704147,44.29530201342282,0.973684743345517,1.1368683772161603e-12
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,2.0,517,4380.64546749997,144.48700000000002,4084.9535013608606,4229.44050136086,151.2049661391087,0.1512049661391087,0.06901259983243554,2.331178095918507,2337.480518773111,41.3926499032882,1.0060755187693584,1.0231815394945443e-12
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.005,3.0,456,3267.2229049999664,126.93800000000002,3602.964393528594,3729.902393528594,-462.67948852862696,-0.46267948852862695,-0.16275328025866082,2.1983706567836436,2203.5637148233072,40.131578947368425,0.9799527885029187,-6.821210263296962e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,0.5,718,1373.6994226249635,200.858,5672.783784815482,5873.641784815482,-4499.942362190519,-4.499942362190519,-1.847488024613968,4.791525842829847,4791.567486629152,58.21727019498607,0.8465990222531771,0.0
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,0.75,589,3687.5800879374838,165.00400000000002,4654.500088551631,4819.504088551631,-1131.9240006141467,-1.1319240006141467,-0.4407037212547138,3.622594411192548,3656.399240742554,52.801358234295414,0.9590511237874154,-4.547473508864641e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,1.0,509,3319.3407267499792,142.26800000000003,4022.191220438621,4164.459220438621,-845.11849368864,-0.84511849368864,-0.302424493510318,2.512960932793762,2530.1141577134986,49.115913555992144,0.968124819131675,-1.5916157281026244e-12
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,1.5,420,2565.7651814999863,117.23600000000002,3318.0944127001403,3435.33041270014,-869.5652312001537,-0.8695652312001537,-0.3088015757735418,1.9969887813896747,1999.639621407041,46.19047619047619,0.9631581154363922,-2.2737367544323206e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,2.0,388,3247.2627977499787,107.96800000000002,3065.3609463382218,3173.3289463382216,73.93385141175781,0.07393385141175782,0.04069372732409571,2.2028623481420206,2203.7492239784624,45.36082474226804,1.0032995383317822,-6.821210263296962e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.0075,3.0,358,5187.22297224999,99.12,2828.59739234315,2927.71739234315,2259.5055799068396,2.2595055799068393,0.795757155413011,1.7807749533246264,1850.1397101972834,44.97206703910614,1.110323210988412,0.0
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,0.5,555,5625.870723999995,155.37900000000002,4385.492815312948,4540.871815312948,1084.9989086870476,1.0849989086870475,0.4535325163728907,2.4687813974268447,2504.4892594334815,58.01801801801801,1.0449693910509505,-2.2737367544323206e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,0.75,455,5355.760385249947,127.29500000000002,3595.3474768860906,3722.6424768860907,1633.1179083638565,1.6331179083638565,0.6268889297641408,1.9803573770965754,2013.0262083373964,53.40659340659341,1.0697205181527514,-2.2737367544323206e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,1.0,395,6209.356130999958,110.39,3120.8596596746866,3231.2496596746864,2978.106471325271,2.978106471325271,1.1264625246264726,2.0465972922827924,2075.6140210099693,50.8860759493671,1.139574486918712,0.0
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,1.5,341,6165.14834199996,94.864,2694.2076807661106,2789.0716807661106,3376.0766612338493,3.376076661233849,1.2468177523241133,1.6168038644314153,1638.3460109099688,50.733137829912025,1.1777112744792284,9.094947017729282e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,2.0,324,7505.938210999975,89.81700000000001,2560.029670677132,2649.846670677132,4856.091540322844,4.856091540322844,1.6803541796651398,1.8595713821933813,1882.021188179977,50.617283950617285,1.2664671076245981,-9.094947017729282e-13
z_w120_t1.5_h0.15,z,120,1.5,0.15,0.01,3.0,306,6411.237978999971,84.525,2417.8085320019522,2502.3335320019523,3908.90444699802,3.9089044469980196,1.3262834580231082,1.9720180272510879,1998.425273099987,49.673202614379086,1.2239325836858168,-4.547473508864641e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0015,0.5,1516,344.43659517496917,416.213,11975.466352321113,12391.679352321113,-12047.242757146143,-12.047242757146142,-14.117481525338345,12.009836222300175,12004.730579375377,65.4353562005277,0.35271043903188526,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.0015,0.75,1348,1384.282052337624,370.81100000000004,10649.093276528663,11019.904276528663,-9635.62222419104,-9.63562222419104,-10.23184105485216,9.63076231846599,9630.244392254273,57.418397626112764,0.5257245565145818,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.0015,1.0,1247,1979.4888144999757,343.35699999999997,9851.6635968972,10195.0205968972,-8215.531782397224,-8.215531782397225,-7.904323577842815,8.259770249138077,8263.753229913753,51.40336808340016,0.6164451029182219,-1.8189894035458565e-12
z_w120_t2_h0,z,120,2.0,0.0,0.0015,1.5,1101,2067.506735099967,303.98199999999997,8698.12613538834,9002.10813538834,-6934.601400288372,-6.934601400288372,-6.364635872147766,7.094153131228409,7106.336265549762,42.415985467756585,0.689596716051017,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0015,2.0,1012,2186.871621499995,279.45399999999995,7995.549960921391,8275.00396092139,-6088.132339421395,-6.088132339421395,-5.053003126977926,6.210729173584173,6218.847540725896,36.6600790513834,0.7286066658735127,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0015,3.0,892,2527.3853364500183,246.526,7046.635170760002,7293.161170760002,-4765.775834309984,-4.765775834309984,-3.3745738003656096,5.01630098408532,5029.5317759830505,31.614349775784756,0.7816076517318258,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.0025,0.5,1171,1080.2275173749786,322.49,9251.771309022064,9574.261309022064,-8494.033791647085,-8.494033791647086,-7.667199887664976,8.575960254180758,8583.64530166288,64.38941076003417,0.589189872030704,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.0025,0.75,1009,1754.4620280624465,278.488,7971.152127704876,8249.640127704875,-6495.178099642429,-6.495178099642429,-5.333656750297096,6.743262776387571,6761.2014284988545,55.50049554013875,0.702526492089893,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0025,1.0,910,2273.7614642499866,251.741,7189.028478215276,7440.769478215276,-5167.008013965288,-5.167008013965288,-4.109180154101458,5.325117475739383,5334.010557362766,50.10989010989011,0.7668420780251061,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0025,1.5,796,2102.9580198750236,220.25500000000002,6289.3111095633785,6509.566109563379,-4406.608089688354,-4.406608089688354,-3.167804218214431,4.862826814031451,4886.145907625527,42.211055276381906,0.8064504163931492,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0025,2.0,704,836.6522350000218,195.139,5562.859778442991,5757.998778442991,-4921.34654344297,-4.9213465434429695,-3.1075892251261417,5.331827627298324,5353.689351141875,37.92613636363637,0.7778168920288784,9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0025,3.0,623,-630.359679999987,172.543,4923.1098750209785,5095.652875020978,-5726.012555020965,-5.726012555020965,-3.26501752410814,6.278455847369468,6315.464315918987,32.102728731942214,0.7341553273653197,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.005,0.5,729,3336.1973797499795,201.964,5759.082725468528,5961.046725468528,-2624.8493457185486,-2.6248493457185487,-1.6711684557945443,2.856418579044373,2863.227661546087,60.7681755829904,0.8655104501288831,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.005,0.75,607,1911.5340458750047,168.28000000000003,4795.440338333231,4963.720338333231,-3052.1862924582274,-3.0521862924582277,-1.8114061362501312,3.4300517892658644,3442.8318546974624,51.894563426688634,0.8540442853777035,9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.005,1.0,539,63.488419000037084,149.86300000000003,4259.278684929123,4409.141684929124,-4345.653265929086,-4.345653265929085,-2.2831105269518894,4.903889370151604,4919.067025985045,47.30983302411874,0.801043870935655,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.005,1.5,467,-1504.140794999967,129.822,3690.346253765226,3820.168253765226,-5324.309048765193,-5.324309048765193,-2.705500600893349,6.032911255863915,6078.40520793022,40.04282655246253,0.7521756413545433,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.005,2.0,437,-636.131856999988,121.18400000000001,3453.6903130792343,3574.8743130792345,-4211.006170079222,-4.211006170079222,-2.030057587313847,4.778709993318753,4807.200385889257,38.443935926773456,0.7982660278444007,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.005,3.0,406,666.7477005000278,112.46200000000002,3208.3497169389557,3320.8117169389557,-2654.064016438926,-2.654064016438926,-1.1342924004922905,3.48933757014972,3519.5368384889443,37.68472906403941,0.8657277540827787,-1.8189894035458565e-12
z_w120_t2_h0,z,120,2.0,0.0,0.0075,0.5,537,2320.714038499992,149.03000000000003,4242.455059875971,4391.48505987597,-2070.7710213759783,-2.070771021375978,-1.1590516262660144,2.540612698624678,2550.1860835711705,56.23836126629422,0.892993449823753,-4.547473508864641e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0075,0.75,451,1784.248731937515,125.44000000000001,3563.490708211605,3688.930708211605,-1904.6819762740904,-1.9046819762740905,-0.9576758180802335,2.5731210318482134,2586.630369750783,51.21951219512195,0.9023016187559482,2.2737367544323206e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0075,1.0,401,395.866663500022,111.49600000000001,3168.879747149679,3280.3757471496792,-2884.509083649657,-2.884509083649657,-1.3929523874114917,3.5092464820455693,3531.967389879661,45.38653366583541,0.8524394736689611,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.0075,1.5,359,1096.5071283750033,99.568,2836.9075880077285,2936.4755880077287,-1839.9684596327256,-1.8399684596327257,-0.8375074310835369,2.7887823602655515,2810.351564305267,42.89693593314763,0.9014040451645317,4.547473508864641e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0075,2.0,344,2236.8992567500104,95.256,2718.4110620270512,2813.667062027051,-576.7678052770414,-0.5767678052770414,-0.23776951726934095,2.264597421285086,2279.6179828006134,42.44186046511628,0.9679896517539993,6.821210263296962e-13
z_w120_t2_h0,z,120,2.0,0.0,0.0075,3.0,324,3387.8767212500134,89.42500000000001,2560.1799087653835,2649.6049087653837,738.2718124846308,0.7382718124846308,0.31271125066783234,2.459916521054639,2476.8499584006204,42.592592592592595,1.0432913219705946,-1.1368683772161603e-12
z_w120_t2_h0,z,120,2.0,0.0,0.01,0.5,436,1147.2880570000243,121.29600000000002,3445.4915791886087,3566.7875791886086,-2419.4995221885847,-2.419499522188585,-1.1738051105783456,3.2054674379286774,3218.926016989484,53.21100917431193,0.8725651802390012,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.01,0.75,369,509.07259475000774,102.62,2916.411112242961,3019.0311122429607,-2509.9585174929525,-2.5099585174929526,-1.1893114934601923,3.2407392247588818,3264.5764808218373,46.612466124661246,0.8658973427174935,-4.547473508864641e-13
z_w120_t2_h0,z,120,2.0,0.0,0.01,1.0,344,636.500303999995,95.403,2718.599830872112,2814.0028308721116,-2177.502526872118,-2.1775025268721175,-0.9726731504974254,3.146732483630277,3168.2710558358376,43.604651162790695,0.8834296363303928,9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.01,1.5,317,1615.9907585000058,87.79400000000001,2505.2437942812317,2593.0377942812315,-977.0470357812251,-0.977047035781225,-0.397385872012047,2.3345313074530805,2345.682620070176,42.90220820189275,0.945381759976435,-9.094947017729282e-13
z_w120_t2_h0,z,120,2.0,0.0,0.01,2.0,302,2494.333345000005,83.44,2386.5463848439576,2469.9863848439577,24.346960156047317,0.024346960156047315,0.022265692933512788,2.491249006146423,2507.267062300176,43.04635761589404,1.001417176586011,0.0
z_w120_t2_h0,z,120,2.0,0.0,0.01,3.0,291,1691.0615450000034,80.213,2299.5455124439623,2379.7585124439624,-688.6969674439594,-0.6886969674439594,-0.26541930197160063,2.5655981404159256,2584.6859517401754,42.61168384879725,0.9595270696661822,5.684341886080801e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,0.5,1464,181.42539254997416,401.485,11564.85487209257,11966.33987209257,-11784.914479542595,-11.784914479542595,-14.227017767870423,11.753261823040162,11749.046120942236,64.54918032786885,0.34632239457952163,-1.8189894035458565e-12
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,0.75,1321,1000.2987394875854,362.93600000000004,10435.398338416097,10798.334338416096,-9798.03559892851,-9.79803559892851,-10.611918106003234,9.793130105774816,9792.597550629696,56.32096896290689,0.5112511000811205,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,1.0,1239,1056.4931394000614,340.536,9786.641662772894,10127.177662772894,-9070.684523372835,-9.070684523372835,-9.115971767426208,9.079773517473576,9080.681192378586,49.717514124293785,0.5826346768826026,1.8189894035458565e-12
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,1.5,1087,1378.7004424499514,299.593,8586.914207447442,8886.507207447443,-7507.806764997489,-7.507806764997489,-6.687663574793846,7.57182063384807,7577.064722137366,41.306347746090154,0.6647499994775027,-1.8189894035458565e-12
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,2.0,1002,1518.6541125499546,276.206,7915.884826072897,8192.090826072897,-6673.436713522944,-6.673436713522944,-5.866078899543062,6.663584863768202,6662.881508739942,36.02794411177645,0.7023440590211569,1.8189894035458565e-12
z_w120_t2_h0.15,z,120,2.0,0.15,0.0015,3.0,885,522.6324094499683,243.92200000000003,6990.470028302576,7234.392028302576,-6711.759618852608,-6.711759618852607,-5.064325880919865,6.790711749378852,6796.463763694861,29.6045197740113,0.697011288024518,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,0.5,1151,1606.63116837495,317.135,9093.040510233779,9410.17551023378,-7803.544341858829,-7.80354434185883,-7.089028583677935,7.822739398109935,7824.3684107514855,64.11815812337099,0.603892679846039,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,0.75,1005,2146.730719750024,277.32599999999996,7939.048787143396,8216.374787143395,-6069.64406739337,-6.06964406739337,-5.166719709612422,6.135863221387017,6140.1919425097585,55.52238805970149,0.7161283665883796,-1.8189894035458565e-12
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,1.0,900,3010.0068367500157,248.878,7109.893350195634,7358.771350195634,-4348.764513445618,-4.348764513445618,-3.4242868640422723,4.419923248076585,4423.21385168549,50.55555555555556,0.796231031298746,-9.094947017729282e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,1.5,767,2924.586728625016,212.163,6058.896104363776,6271.059104363776,-3346.4723757387605,-3.3464723757387604,-2.284061859238287,3.568049419452235,3576.247924589028,42.89439374185137,0.842806155753243,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,2.0,683,2033.3197765000118,189.329,5395.6258847254885,5584.954884725488,-3551.6351082254773,-3.5516351082254776,-2.2377406041987387,3.9116479025188444,3925.3797560040985,38.94582723279649,0.8289021389226746,4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0025,3.0,602,826.2270592499942,166.551,4756.120248070618,4922.671248070618,-4096.444188820624,-4.096444188820623,-2.498364448015909,4.489757425691765,4508.246343511142,33.88704318936877,0.7952678427699141,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,0.5,736,4249.077227000006,203.959,5814.979181157823,6018.938181157823,-1769.8609541578166,-1.7698609541578165,-1.1970563842744224,1.9297706792591796,1932.5880953224405,61.54891304347826,0.9074356463147858,-4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,0.75,613,3315.6002858749807,170.10700000000003,4842.503599525413,5012.610599525413,-1697.0103136504329,-1.6970103136504329,-0.9091256459562664,2.2886567109541067,2289.032152509477,53.181076672104396,0.9166775262393688,6.821210263296962e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,1.0,536,1957.71759799999,148.97400000000002,4234.412797762114,4383.386797762114,-2425.6691997621238,-2.425669199762124,-1.1980524845423104,2.815183461138171,2819.7580591725564,49.440298507462686,0.88205166264,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,1.5,461,142.07180524996943,127.953,3642.7752104027304,3770.7282104027304,-3628.6564051527607,-3.628656405152761,-1.7412464377903742,3.9342367624593644,3946.7513715675886,41.86550976138829,0.8226351920142929,-4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,2.0,436,864.5445129999744,120.834,3444.970733104793,3565.804733104793,-2701.2602201048185,-2.7012602201048184,-1.1507765502531195,3.1621206368944055,3177.1694612206193,40.137614678899084,0.8661624319285781,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.005,3.0,401,1435.891880499983,110.85900000000001,3168.559931248109,3279.418931248109,-1843.5270507481268,-1.843527050748127,-0.7320043163300812,3.1927088322736608,3237.2049083259917,38.65336658354115,0.9039493652900731,9.094947017729282e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,0.5,555,2141.6540448750034,154.119,4384.05330683698,4538.172306836979,-2396.5182619619763,-2.3965182619619765,-1.254373090133324,2.728474393261604,2735.427972232006,55.13513513513514,0.8810224841030929,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,0.75,455,1021.1848811250195,126.602,3594.7937001768705,3721.3957001768704,-2700.210819051852,-2.7002108190518523,-1.3323048818863898,3.3384357673984177,3350.498359266945,49.89010989010989,0.8643663111597898,9.094947017729282e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,1.0,398,963.3445139999872,110.509,3144.9920724884464,3255.5010724884464,-2292.1565584884593,-2.2921565584884593,-1.074814425003685,3.304237141865851,3320.454870331945,45.47738693467337,0.878798632669633,0.0
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,1.5,363,773.3688531249745,100.63900000000001,2868.2193723071364,2968.8583723071365,-2195.4895191821624,-2.1954895191821624,-0.9024038430630427,3.5800409634604957,3595.777625605857,42.69972451790633,0.8830192010966956,4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,2.0,344,2189.7196904999905,95.102,2718.0844407035693,2813.186440703569,-623.4667502035787,-0.6234667502035787,-0.22826529176772434,2.940411453711056,2952.91086536723,42.44186046511628,0.9652068153117678,1.1368683772161603e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.0075,3.0,327,2118.102036500008,90.251,2584.0838888128055,2674.3348888128057,-556.2328523127978,-0.5562328523127978,-0.20942272526342368,2.7275107455598913,2742.2790938472463,41.59021406727829,0.9685960506513962,4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,0.5,440,3314.515043499992,122.43,3475.694781508127,3598.124781508127,-283.6097380081345,-0.2836097380081345,-0.13364737301299168,2.2189793031816896,2238.377638737191,55.45454545454545,0.9838989469523503,-5.684341886080801e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,0.75,364,1438.1865097499738,101.11500000000001,2876.257047836134,2977.372047836134,-1539.18553808616,-1.53918553808616,-0.7223795600630605,2.945444607195147,2960.786477499496,48.07692307692308,0.9139580675462176,-2.2737367544323206e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,1.0,342,2243.3785569999854,94.864,2701.971877500296,2796.835877500296,-553.4573205003104,-0.5534573205003104,-0.22281887855866606,3.160284144790937,3184.3053470428567,45.614035087719294,0.9686355922037037,-3.410605131648481e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,1.5,310,2641.261863999988,85.69400000000002,2449.468792875707,2535.162792875707,106.09907112428027,0.10609907112428027,0.05489690223609863,2.6136159824097227,2620.135892941864,44.83870967741935,1.0062995792919984,4.547473508864641e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,2.0,301,3563.077814000004,83.14600000000002,2378.3242272657317,2461.470227265732,1101.607586734271,1.101607586734271,0.43517037273566683,2.5047839440602626,2513.713563449972,43.521594684385384,1.0659195154431582,9.094947017729282e-13
z_w120_t2_h0.15,z,120,2.0,0.15,0.01,3.0,287,2260.5447140000015,79.04400000000001,2267.717911205744,2346.7619112057437,-86.21719720574333,-0.08621719720574333,-0.020796222580466674,2.6322337566737297,2642.7887820899778,44.25087108013937,0.9947277505049957,1.1368683772161603e-12
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,0.5,668,376.6830986749851,183.596,5275.794980155724,5459.390980155724,-5082.707881480738,-5.082707881480738,-9.36925481032233,5.123801102629955,5126.020347227459,64.22155688622755,0.3573541817013131,-9.094947017729282e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,0.75,611,200.29721931252362,168.168,4825.67073139802,4993.838731398019,-4793.541512085496,-4.793541512085496,-7.73110093490732,4.905715115802279,4911.501917228015,53.682487725040914,0.48431313854774916,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,1.0,584,129.01905245002303,160.734,4612.118785041188,4772.852785041188,-4643.833732591164,-4.6438337325911645,-7.053845560970515,4.744274460744213,4749.2769776921195,46.917808219178085,0.5465961785876735,-9.094947017729282e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,1.5,544,564.7392701499743,149.723,4296.588955923551,4446.311955923551,-3881.5726857735767,-3.881572685773577,-5.292260512356151,4.055507615678455,4062.8597253757616,39.52205882352941,0.6435443268727384,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,2.0,518,247.0038512999734,142.625,4091.409808246707,4234.034808246707,-3987.0309569467336,-3.9870309569467333,-4.881839280569415,4.165879442999964,4173.653931116831,34.16988416988417,0.6486007018654766,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0015,3.0,475,572.6669069999731,130.90699999999998,3751.3492010284754,3882.2562010284755,-3309.5892940285016,-3.309589294028502,-3.848750529307232,3.423847591964524,3427.898312442572,30.315789473684212,0.7029117336441911,-4.547473508864641e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,0.5,561,-42.98562837498321,154.861,4431.26719067158,4586.128190671579,-4629.113819046563,-4.629113819046562,-6.091762264793772,4.761916952176659,4768.557126681611,60.071301247771835,0.5380011215452761,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,0.75,510,318.47626118754295,140.826,4028.226896306678,4169.052896306678,-3850.576635119135,-3.8505766351191353,-4.745400734358802,4.030518625410995,4038.075814769283,51.37254901960784,0.6480582150287343,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,1.0,477,-224.18831849998617,131.705,3768.4680667302473,3900.1730667302472,-4124.361385230234,-4.124361385230235,-4.655171039231571,4.27223972375681,4278.839394639246,44.44444444444444,0.6500859864460694,9.094947017729282e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,1.5,439,-28.268276749997824,121.142,3467.713960232345,3588.855960232345,-3617.124236982343,-3.6171242369823426,-3.6061004987442837,3.9171031438398063,3929.332670192409,39.40774487471526,0.7008035967128223,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,2.0,409,-121.90928025001375,112.93100000000001,3230.7337330454857,3343.6647330454857,-3465.574013295499,-3.465574013295499,-3.3148228408386657,3.6295183730159497,3635.692868107304,36.43031784841076,0.7100514293259214,-4.547473508864641e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.0025,3.0,390,-234.14995575001086,107.506,3080.615022682097,3188.1210226820967,-3422.2709784321078,-3.422270978432108,-2.976005683615765,3.806454424076522,3821.6568658575707,34.1025641025641,0.7146199293033816,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.005,0.5,415,1451.2915007499826,114.40100000000001,3277.689177409232,3392.0901774092317,-1940.7986766592494,-1.9407986766592493,-1.7838549237557668,2.459066853872738,2465.267183575037,54.69879518072289,0.811211160196959,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.005,0.75,374,793.3194692499641,103.089,2953.652167163923,3056.741167163923,-2263.421697913959,-2.263421697913959,-1.9164083329820287,3.0604547856961983,3072.589279526219,48.39572192513369,0.8016368274039367,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.005,1.0,342,766.6508039999707,94.304,2700.8225205638782,2795.1265205638783,-2028.4757165639085,-2.0284757165639085,-1.5910928639837914,2.776686271483386,2785.1880008188746,45.90643274853801,0.8186108637137808,9.094947017729282e-13
z_w120_t2.5_h0,z,120,2.5,0.0,0.005,1.5,315,310.29941074996475,86.66,2487.430365387449,2574.090365387449,-2263.7909546374844,-2.263790954637485,-1.7934208668024478,3.123470942785167,3140.717898386196,42.22222222222222,0.7966489281117685,0.0
z_w120_t2.5_h0,z,120,2.5,0.0,0.005,2.0,301,1493.6942729999823,82.572,2376.9186707815043,2459.4906707815044,-965.7963977815223,-0.9657963977815223,-0.7053333043090823,2.231198911320764,2250.6163601668377,42.524916943521596,0.9080048206274055,2.2737367544323206e-13
