portfolio_symbol,symbol,lead_symbol,signal_time,entry_time,exit_time,direction,entry_z,signal_target_close,signal_target_vwap,signal_qqq_close,signal_qqq_vwap,signal_fair_target,entry_reference,entry_price,exit_reference,exit_price,shares,notional_usd,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,reward_to_risk,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl,portfolio_gross_pnl,portfolio_slippage,portfolio_commissions,portfolio_costs,portfolio_net_pnl
AVGO,AVGO,QQQ,2026-04-22 10:47:00-04:00,2026-04-22 10:48:00-04:00,2026-04-22 15:59:00-04:00,SHORT,2.8959551879,413.4699000000,409.0532666445,652.5400000000,650.9001443909,411.2503509052,413.4300000000,413.3473140000,422.6000000000,422.6845200000,48,19840.6710720000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,423.9300000000,408.4300000000,FORCED_EOD,311,-440.1600000000,8.0258880000,0.3360000000,8.3618880000,-448.5218880000,-110.0400000000,2.0064720000,0.0840000000,2.0904720000,-112.1304720000
AVGO,AVGO,QQQ,2026-04-23 10:33:00-04:00,2026-04-23 10:34:00-04:00,2026-04-23 15:59:00-04:00,LONG,-2.7041988518,425.2050000000,425.0638346442,654.2600000000,653.7368783412,425.8552070900,425.2199000000,425.3049439800,419.9800000000,419.8960040000,47,19989.3323670600,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,414.7199000000,430.2199000000,FORCED_EOD,325,-246.2753000000,7.9448790600,0.3290000000,8.2738790600,-254.5491790600,-61.5688250000,1.9862197650,0.0822500000,2.0684697650,-63.6372947650
AVGO,AVGO,QQQ,2026-04-24 11:26:00-04:00,2026-04-24 11:27:00-04:00,2026-04-24 11:51:00-04:00,LONG,-2.5164293682,414.8400000000,416.2386560062,660.8800000000,659.1592557576,418.6406292972,414.8400000000,414.9229680000,419.8400000000,419.7560320000,48,19916.3024640000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,404.3400000000,419.8400000000,TAKE_PROFIT_BRACKET,24,240.0000000000,8.0129280000,0.3360000000,8.3489280000,231.6510720000,60.0000000000,2.0032320000,0.0840000000,2.0872320000,57.9127680000
AVGO,AVGO,QQQ,2026-04-24 13:30:00-04:00,2026-04-24 13:31:00-04:00,2026-04-24 15:55:00-04:00,LONG,-2.5739951565,418.4650000000,417.2945550503,662.6000000000,660.4770532286,420.2595494850,418.3600000000,418.4436720000,423.3600000000,423.2753280000,47,19666.8525840000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,407.8600000000,423.3600000000,TAKE_PROFIT_BRACKET,144,235.0000000000,7.9121680000,0.3290000000,8.2411680000,226.7588320000,58.7500000000,1.9780420000,0.0822500000,2.0602920000,56.6897080000
AVGO,AVGO,QQQ,2026-04-27 13:49:00-04:00,2026-04-27 13:50:00-04:00,2026-04-27 15:59:00-04:00,SHORT,3.4882879597,417.1800000000,417.4253645333,664.0200000000,662.5795673531,418.7108741124,417.2050000000,417.1215590000,418.3200000000,418.4036640000,47,19604.7132730000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,427.7050000000,412.2050000000,FORCED_EOD,129,-52.4050000000,7.8539350000,0.3290000000,8.1829350000,-60.5879350000,-13.1012500000,1.9634837500,0.0822500000,2.0457337500,-15.1469837500
AVGO,AVGO,QQQ,2026-04-28 10:49:00-04:00,2026-04-28 10:50:00-04:00,2026-04-28 15:59:00-04:00,LONG,-2.5906654039,399.0100000000,402.1787103800,655.0500000000,657.3665714414,400.3035169237,399.0300000000,399.1098060000,399.8300000000,399.7500340000,50,19955.4903000000,10.5000000000,5.0000000000,525.0000000000,250.0000000000,0.4761904762,388.5300000000,404.0300000000,FORCED_EOD,309,40.0000000000,7.9886000000,0.3500000000,8.3386000000,31.6614000000,10.0000000000,1.9971500000,0.0875000000,2.0846500000,7.9153500000
AVGO,AVGO,QQQ,2026-04-29 14:36:00-04:00,2026-04-29 14:37:00-04:00,2026-04-29 15:25:00-04:00,LONG,-2.7307761146,399.0450000000,399.9243941518,659.6200000000,659.0828043156,400.6094496036,398.9500000000,399.0297900000,403.9500000000,403.8692100000,50,19951.4895000000,10.5000000000,5.0000000000,525.0000000000,250.0000000000,0.4761904762,388.4500000000,403.9500000000,TAKE_PROFIT_BRACKET,48,250.0000000000,8.0290000000,0.3500000000,8.3790000000,241.6210000000,62.5000000000,2.0072500000,0.0875000000,2.0947500000,60.4052500000
AVGO,AVGO,QQQ,2026-04-29 15:25:00-04:00,2026-04-29 15:26:00-04:00,2026-04-29 15:59:00-04:00,SHORT,3.3812367133,403.9500000000,400.0639277102,661.2250000000,659.2679766458,402.5597790797,403.9250000000,403.8442150000,405.5900000000,405.6711180000,49,19788.3665350000,10.5000000000,5.0000000000,514.5000000000,245.0000000000,0.4761904762,414.4250000000,398.9250000000,FORCED_EOD,33,-81.5850000000,7.9332470000,0.3430000000,8.2762470000,-89.8612470000,-20.3962500000,1.9833117500,0.0857500000,2.0690617500,-22.4653117500
AVGO,AVGO,QQQ,2026-04-30 10:29:00-04:00,2026-04-30 10:30:00-04:00,2026-04-30 11:09:00-04:00,LONG,-2.6770692250,407.6100000000,413.1115679450,659.1300000000,660.5806593936,411.7645815752,407.6000000000,407.6815200000,412.6000000000,412.5174800000,49,19976.3944800000,10.5000000000,5.0000000000,514.5000000000,245.0000000000,0.4761904762,397.1000000000,412.6000000000,TAKE_PROFIT_BRACKET,39,245.0000000000,8.0379600000,0.3430000000,8.3809600000,236.6190400000,61.2500000000,2.0094900000,0.0857500000,2.0952400000,59.1547600000
AVGO,AVGO,QQQ,2026-04-30 12:59:00-04:00,2026-04-30 13:00:00-04:00,2026-04-30 15:59:00-04:00,SHORT,2.5995430657,413.4900000000,412.0339234153,662.5300000000,661.3414738067,413.1333651447,413.4600000000,413.3773080000,417.4800000000,417.5634960000,48,19842.1107840000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,423.9600000000,408.4600000000,FORCED_EOD,179,-192.9600000000,7.9770240000,0.3360000000,8.3130240000,-201.2730240000,-48.2400000000,1.9942560000,0.0840000000,2.0782560000,-50.3182560000
AVGO,AVGO,QQQ,2026-05-01 11:01:00-04:00,2026-05-01 11:02:00-04:00,2026-05-01 15:59:00-04:00,SHORT,2.5452546229,419.9800000000,419.3305120788,673.0300000000,673.4749799389,418.7720485919,419.9100000000,419.8260180000,421.2300000000,421.3142460000,47,19731.8228460000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,430.4100000000,414.9100000000,FORCED_EOD,297,-62.0400000000,7.9067160000,0.3290000000,8.2357160000,-70.2757160000,-15.5100000000,1.9766790000,0.0822500000,2.0589290000,-17.5689290000
AVGO,AVGO,QQQ,2026-05-04 11:19:00-04:00,2026-05-04 11:20:00-04:00,2026-05-04 15:59:00-04:00,SHORT,2.5924582072,414.4850000000,418.6569190298,672.9600000000,675.2546198592,413.9859854055,414.3100000000,414.2271380000,416.4700000000,416.5532940000,48,19882.9026240000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,424.8100000000,409.3100000000,FORCED_EOD,279,-103.6800000000,7.9754880000,0.3360000000,8.3114880000,-111.9914880000,-25.9200000000,1.9938720000,0.0840000000,2.0778720000,-27.9978720000
AVGO,AVGO,QQQ,2026-05-05 10:58:00-04:00,2026-05-05 10:59:00-04:00,2026-05-05 15:59:00-04:00,SHORT,2.6105765914,423.8800000000,422.6174612547,680.6000000000,680.0705226528,423.6656306466,423.8450000000,423.7602310000,427.5000000000,427.5855000000,47,19916.7308570000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,434.3450000000,418.8450000000,FORCED_EOD,300,-171.7850000000,8.0026430000,0.3290000000,8.3316430000,-180.1166430000,-42.9462500000,2.0006607500,0.0822500000,2.0829107500,-45.0291607500
AVGO,AVGO,QQQ,2026-05-06 15:05:00-04:00,2026-05-06 15:06:00-04:00,2026-05-06 15:59:00-04:00,LONG,-2.5225003798,421.2592000000,424.3185947050,693.9400000000,690.9644922758,428.8872487325,421.3300000000,421.4142660000,425.3900000000,425.3049220000,47,19806.4705020000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,410.8300000000,426.3300000000,FORCED_EOD,53,190.8200000000,7.9591680000,0.3290000000,8.2881680000,182.5318320000,47.7050000000,1.9897920000,0.0822500000,2.0720420000,45.6329580000
AVGO,AVGO,QQQ,2026-05-07 10:29:00-04:00,2026-05-07 10:30:00-04:00,2026-05-07 12:00:00-04:00,SHORT,2.6259873938,423.9900000000,418.7824949465,699.5200000000,697.6253774939,419.3188614064,423.9992000000,423.9144001600,418.9992000000,419.0829998400,47,19923.9768075200,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,434.4992000000,418.9992000000,TAKE_PROFIT_BRACKET,90,235.0000000000,7.9241849600,0.3290000000,8.2531849600,226.7468150400,58.7500000000,1.9810462400,0.0822500000,2.0632962400,56.6867037600
AVGO,AVGO,QQQ,2026-05-07 12:00:00-04:00,2026-05-07 12:01:00-04:00,2026-05-07 14:11:00-04:00,LONG,-2.9152303214,418.9450000000,420.2287152620,697.0400000000,698.4568361318,419.8267037886,418.8500000000,418.9337700000,408.3500000000,408.2683300000,47,19689.8871900000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,408.3500000000,423.8500000000,STOP,130,-493.5000000000,7.7756800000,0.3290000000,8.1046800000,-501.6046800000,-123.3750000000,1.9439200000,0.0822500000,2.0261700000,-125.4011700000
AVGO,AVGO,QQQ,2026-05-07 14:11:00-04:00,2026-05-07 14:12:00-04:00,2026-05-07 15:13:00-04:00,LONG,-4.7991779161,408.0900000000,418.1089586883,694.8400000000,696.7973291120,417.5550737920,408.0900000000,408.1716180000,413.0900000000,413.0073820000,48,19592.2376640000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,397.5900000000,413.0900000000,TAKE_PROFIT_BRACKET,61,240.0000000000,7.8833280000,0.3360000000,8.2193280000,231.7806720000,60.0000000000,1.9708320000,0.0840000000,2.0548320000,57.9451680000
AVGO,AVGO,QQQ,2026-05-07 15:50:00-04:00,2026-05-07 15:51:00-04:00,2026-05-07 15:59:00-04:00,SHORT,2.7513879593,415.2200000000,415.9708790733,695.1900000000,696.1102616962,415.7115394299,415.1600000000,415.0769680000,412.5700000000,412.6525140000,48,19923.6944640000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,425.6600000000,410.1600000000,FORCED_EOD,8,124.3200000000,7.9462080000,0.3360000000,8.2822080000,116.0377920000,31.0800000000,1.9865520000,0.0840000000,2.0705520000,29.0094480000
AVGO,AVGO,QQQ,2026-05-08 12:00:00-04:00,2026-05-08 12:01:00-04:00,2026-05-08 15:59:00-04:00,SHORT,2.7412069020,426.0150000000,421.9365152677,707.6300000000,705.5034954377,423.5622426870,425.9900000000,425.9048020000,429.9000000000,429.9859800000,46,19591.6208920000,10.5000000000,5.0000000000,483.0000000000,230.0000000000,0.4761904762,436.4900000000,420.9900000000,FORCED_EOD,238,-179.8600000000,7.8741880000,0.3220000000,8.1961880000,-188.0561880000,-44.9650000000,1.9685470000,0.0805000000,2.0490470000,-47.0140470000
AVGO,AVGO,QQQ,2026-05-11 11:55:00-04:00,2026-05-11 11:56:00-04:00,2026-05-11 15:59:00-04:00,LONG,-2.6275859034,430.4250000000,429.5330783468,714.3050000000,711.9745305121,432.1362473720,430.5300000000,430.6161060000,428.4800000000,428.3943040000,46,19808.3408760000,10.5000000000,5.0000000000,483.0000000000,230.0000000000,0.4761904762,420.0300000000,435.5300000000,FORCED_EOD,243,-94.3000000000,7.9028920000,0.3220000000,8.2248920000,-102.5248920000,-23.5750000000,1.9757230000,0.0805000000,2.0562230000,-25.6312230000
AVGO,AVGO,QQQ,2026-05-12 12:04:00-04:00,2026-05-12 12:05:00-04:00,2026-05-12 15:36:00-04:00,LONG,-2.7026533144,412.6900000000,420.4764430426,700.2000000000,704.0484228932,415.9544035065,412.7300000000,412.8125460000,417.7300000000,417.6464540000,48,19815.0022080000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,402.2300000000,417.7300000000,TAKE_PROFIT_BRACKET,211,240.0000000000,7.9724160000,0.3360000000,8.3084160000,231.6915840000,60.0000000000,1.9931040000,0.0840000000,2.0771040000,57.9228960000
AVGO,AVGO,QQQ,2026-05-13 11:31:00-04:00,2026-05-13 11:32:00-04:00,2026-05-13 13:11:00-04:00,LONG,-2.5941808375,412.4700000000,411.0403884916,710.6599000000,708.6364702303,412.8739600578,412.3800000000,412.4624760000,417.3800000000,417.2965240000,48,19798.1988480000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,401.8800000000,417.3800000000,TAKE_PROFIT_BRACKET,99,240.0000000000,7.9656960000,0.3360000000,8.3016960000,231.6983040000,60.0000000000,1.9914240000,0.0840000000,2.0754240000,57.9245760000
AVGO,AVGO,QQQ,2026-05-13 14:13:00-04:00,2026-05-13 14:14:00-04:00,2026-05-13 15:59:00-04:00,LONG,-2.6429066638,417.3400000000,412.6799859473,715.4900000000,710.5668751685,417.1468016043,417.3150000000,417.3984630000,416.7000000000,416.6166600000,47,19617.7277610000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,406.8150000000,422.3150000000,FORCED_EOD,105,-28.9050000000,7.8397410000,0.3290000000,8.1687410000,-37.0737410000,-7.2262500000,1.9599352500,0.0822500000,2.0421852500,-9.2684352500
AVGO,AVGO,QQQ,2026-05-14 13:09:00-04:00,2026-05-14 13:10:00-04:00,2026-05-14 15:59:00-04:00,SHORT,3.1803115792,433.2900000000,432.8433219504,719.7650000000,719.3807549159,433.3215946376,433.2400000000,433.1533520000,439.6900000000,439.7779380000,46,19925.0541920000,10.5000000000,5.0000000000,483.0000000000,230.0000000000,0.4761904762,443.7400000000,428.2400000000,FORCED_EOD,169,-296.7000000000,8.0309560000,0.3220000000,8.3529560000,-305.0529560000,-74.1750000000,2.0077390000,0.0805000000,2.0882390000,-76.2632390000
AVGO,AVGO,QQQ,2026-05-15 10:49:00-04:00,2026-05-15 10:50:00-04:00,2026-05-15 12:33:00-04:00,LONG,-2.7559929942,424.4550000000,427.5307194754,710.3800000000,709.4793776413,428.5615178066,424.4850000000,424.5698970000,429.4850000000,429.3991030000,47,19954.7851590000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,413.9850000000,429.4850000000,TAKE_PROFIT_BRACKET,103,235.0000000000,8.0273180000,0.3290000000,8.3563180000,226.6436820000,58.7500000000,2.0068295000,0.0822500000,2.0890795000,56.6609205000
AVGO,AVGO,QQQ,2026-05-15 15:10:00-04:00,2026-05-15 15:11:00-04:00,2026-05-15 15:59:00-04:00,SHORT,3.0825706883,426.3400000000,427.2545957188,711.0800000000,710.9547554412,427.3975532632,426.2850000000,426.1997430000,425.1000000000,425.1850200000,46,19605.1881780000,10.5000000000,5.0000000000,483.0000000000,230.0000000000,0.4761904762,436.7850000000,421.2850000000,FORCED_EOD,48,54.5100000000,7.8327420000,0.3220000000,8.1547420000,46.3552580000,13.6275000000,1.9581855000,0.0805000000,2.0386855000,11.5888145000
AVGO,AVGO,QQQ,2026-05-18 10:34:00-04:00,2026-05-18 10:35:00-04:00,2026-05-18 15:59:00-04:00,SHORT,3.2662665823,416.1700000000,418.5266838165,703.9240000000,708.5113271160,412.7384824674,416.1800000000,416.0967640000,420.4800000000,420.5640960000,48,19972.6446720000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,426.6800000000,411.1800000000,FORCED_EOD,324,-206.4000000000,8.0319360000,0.3360000000,8.3679360000,-214.7679360000,-51.6000000000,2.0079840000,0.0840000000,2.0919840000,-53.6919840000
AVGO,AVGO,QQQ,2026-05-19 11:03:00-04:00,2026-05-19 11:04:00-04:00,2026-05-19 13:12:00-04:00,LONG,-2.5622363901,409.8850000000,410.3421987609,698.9600000000,699.2385782245,409.9743266596,409.9960000000,410.0779992000,414.9960000000,414.9130008000,48,19683.7439616000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,399.4960000000,414.9960000000,TAKE_PROFIT_BRACKET,128,240.0000000000,7.9199232000,0.3360000000,8.2559232000,231.7440768000,60.0000000000,1.9799808000,0.0840000000,2.0639808000,57.9360192000
AVGO,AVGO,QQQ,2026-05-19 14:30:00-04:00,2026-05-19 14:31:00-04:00,2026-05-19 15:59:00-04:00,SHORT,2.7269182650,412.5300000000,411.2357630405,703.9800000000,700.7954745812,415.4408326934,412.4600000000,412.3775080000,411.1200000000,411.2022240000,48,19794.1203840000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,422.9600000000,407.4600000000,FORCED_EOD,88,64.3200000000,7.9063680000,0.3360000000,8.2423680000,56.0776320000,16.0800000000,1.9765920000,0.0840000000,2.0605920000,14.0194080000
AVGO,AVGO,QQQ,2026-05-20 14:12:00-04:00,2026-05-20 14:13:00-04:00,2026-05-20 15:59:00-04:00,SHORT,2.5998392489,418.8150000000,417.8988877690,710.8600000000,708.8709427338,420.6041103000,418.8400000000,418.7562320000,417.5300000000,417.6135060000,47,19681.5429040000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,429.3400000000,413.8400000000,FORCED_EOD,106,61.5700000000,7.8618780000,0.3290000000,8.1908780000,53.3791220000,15.3925000000,1.9654695000,0.0822500000,2.0477195000,13.3447805000
AVGO,AVGO,QQQ,2026-05-21 10:27:00-04:00,2026-05-21 10:28:00-04:00,2026-05-21 15:59:00-04:00,LONG,-2.5167386610,415.7850000000,418.7612284510,708.2182000000,709.5318244162,417.0403772084,415.8000000000,415.8831600000,414.5800000000,414.4970840000,48,19962.3916800000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,405.3000000000,420.8000000000,FORCED_EOD,331,-58.5600000000,7.9716480000,0.3360000000,8.3076480000,-66.8676480000,-14.6400000000,1.9929120000,0.0840000000,2.0769120000,-16.7169120000
AVGO,AVGO,QQQ,2026-05-22 10:24:00-04:00,2026-05-22 10:25:00-04:00,2026-05-22 15:59:00-04:00,LONG,-2.6522574053,410.4800000000,416.0084418951,716.5500000000,718.7177490510,414.0749792817,410.5050000000,410.5871010000,414.1400000000,414.0571720000,48,19708.1808480000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,400.0050000000,415.5050000000,FORCED_EOD,334,174.4800000000,7.9165920000,0.3360000000,8.2525920000,166.2274080000,43.6200000000,1.9791480000,0.0840000000,2.0631480000,41.5568520000
AVGO,AVGO,QQQ,2026-05-26 13:05:00-04:00,2026-05-26 13:06:00-04:00,2026-05-26 15:59:00-04:00,SHORT,2.5379111553,423.8500000000,426.0991772031,728.1000000000,727.9803223259,426.2054416008,423.8850000000,423.8002230000,421.8800000000,421.9643760000,47,19918.6104810000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,434.3850000000,418.8850000000,FORCED_EOD,173,94.2350000000,7.9501910000,0.3290000000,8.2791910000,85.9558090000,23.5587500000,1.9875477500,0.0822500000,2.0697977500,21.4889522500
AVGO,AVGO,QQQ,2026-05-27 11:10:00-04:00,2026-05-27 11:11:00-04:00,2026-05-27 15:59:00-04:00,SHORT,2.6992249728,420.7350000000,423.0966711070,727.7700000000,728.9181843624,421.9878819078,420.8000000000,420.7158400000,421.9400000000,422.0243880000,47,19773.6444800000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,431.3000000000,415.8000000000,FORCED_EOD,288,-53.5800000000,7.9217560000,0.3290000000,8.2507560000,-61.8307560000,-13.3950000000,1.9804390000,0.0822500000,2.0626890000,-15.4576890000
AVGO,AVGO,QQQ,2026-05-28 15:23:00-04:00,2026-05-28 15:24:00-04:00,2026-05-28 15:59:00-04:00,LONG,-2.5873485717,426.0100000000,423.2387857798,735.1400000000,733.0013984604,424.7387145094,426.0100000000,426.0952020000,426.5800000000,426.4946840000,46,19600.3792920000,10.5000000000,5.0000000000,483.0000000000,230.0000000000,0.4761904762,415.5100000000,431.0100000000,FORCED_EOD,35,26.2200000000,7.8438280000,0.3220000000,8.1658280000,18.0541720000,6.5550000000,1.9609570000,0.0805000000,2.0414570000,4.5135430000
AVGO,AVGO,QQQ,2026-05-29 13:27:00-04:00,2026-05-29 13:28:00-04:00,2026-05-29 15:50:00-04:00,LONG,-2.5787547260,437.6600000000,440.2632304845,737.5390000000,738.4902994191,439.5440479173,437.6500000000,437.7375300000,442.6500000000,442.5614700000,45,19698.1888500000,10.5000000000,5.0000000000,472.5000000000,225.0000000000,0.4761904762,427.1500000000,442.6500000000,TAKE_PROFIT_BRACKET,142,225.0000000000,7.9227000000,0.3150000000,8.2377000000,216.7623000000,56.2500000000,1.9806750000,0.0787500000,2.0594250000,54.1905750000
AVGO,AVGO,QQQ,2026-05-29 15:50:00-04:00,2026-05-29 15:51:00-04:00,2026-05-29 15:59:00-04:00,SHORT,4.9130081159,445.1100000000,439.6940155940,738.9150000000,738.1992117870,440.2346651108,445.1200000000,445.0309760000,447.2400000000,447.3294480000,44,19581.3629440000,10.5000000000,5.0000000000,462.0000000000,220.0000000000,0.4761904762,455.6200000000,440.1200000000,FORCED_EOD,8,-93.2800000000,7.8527680000,0.3080000000,8.1607680000,-101.4407680000,-23.3200000000,1.9631920000,0.0770000000,2.0401920000,-25.3601920000
AVGO,AVGO,QQQ,2026-06-01 10:42:00-04:00,2026-06-01 10:43:00-04:00,2026-06-01 10:57:00-04:00,SHORT,2.8100784758,459.8400000000,450.5247745771,738.9600000000,738.1654537991,450.7396071028,459.8400000000,459.7480320000,454.8400000000,454.9309680000,43,19769.1653760000,10.5000000000,5.0000000000,451.5000000000,215.0000000000,0.4761904762,470.3400000000,454.8400000000,TAKE_PROFIT_BRACKET,14,215.0000000000,7.8662480000,0.3010000000,8.1672480000,206.8327520000,53.7500000000,1.9665620000,0.0752500000,2.0418120000,51.7081880000
AVGO,AVGO,QQQ,2026-06-01 12:01:00-04:00,2026-06-01 12:02:00-04:00,2026-06-01 15:59:00-04:00,SHORT,3.0224136995,460.8000000000,452.7260986724,741.6300000000,739.1162914357,453.4082073874,460.8000000000,460.7078400000,459.9900000000,460.0819980000,43,19810.4371200000,10.5000000000,5.0000000000,451.5000000000,215.0000000000,0.4761904762,471.3000000000,455.8000000000,FORCED_EOD,237,34.8300000000,7.9187940000,0.3010000000,8.2197940000,26.6102060000,8.7075000000,1.9796985000,0.0752500000,2.0549485000,6.6525515000
AVGO,AVGO,QQQ,2026-06-02 11:04:00-04:00,2026-06-02 11:05:00-04:00,2026-06-02 11:22:00-04:00,LONG,-2.8465877868,476.6500000000,481.6657664664,744.1499000000,742.5133035216,481.8780973414,476.6500000000,476.7453300000,481.6500000000,481.5536700000,41,19546.5585300000,10.5000000000,5.0000000000,430.5000000000,205.0000000000,0.4761904762,466.1500000000,481.6500000000,TAKE_PROFIT_BRACKET,17,205.0000000000,7.8580600000,0.2870000000,8.1450600000,196.8549400000,51.2500000000,1.9645150000,0.0717500000,2.0362650000,49.2137350000
AVGO,AVGO,QQQ,2026-06-02 12:47:00-04:00,2026-06-02 12:48:00-04:00,2026-06-02 14:28:00-04:00,LONG,-3.0259188843,481.1800000000,481.8104410184,744.7300000000,743.4057403908,481.9820948197,481.0900000000,481.1862180000,470.5900000000,470.4958820000,41,19728.6349380000,10.5000000000,5.0000000000,430.5000000000,205.0000000000,0.4761904762,470.5900000000,486.0900000000,STOP,100,-430.5000000000,7.8037760000,0.2870000000,8.0907760000,-438.5907760000,-107.6250000000,1.9509440000,0.0717500000,2.0226940000,-109.6476940000
AVGO,AVGO,QQQ,2026-06-02 15:15:00-04:00,2026-06-02 15:16:00-04:00,2026-06-02 15:59:00-04:00,SHORT,2.5216441530,477.0924000000,479.8005323656,745.3500000000,743.7899160539,480.0018067018,477.0000000000,476.9046000000,481.5400000000,481.6363080000,41,19553.0886000000,10.5000000000,5.0000000000,430.5000000000,205.0000000000,0.4761904762,487.5000000000,472.0000000000,FORCED_EOD,43,-186.1400000000,7.8600280000,0.2870000000,8.1470280000,-194.2870280000,-46.5350000000,1.9650070000,0.0717500000,2.0367570000,-48.5717570000
AVGO,AVGO,QQQ,2026-06-03 11:47:00-04:00,2026-06-03 11:48:00-04:00,2026-06-03 15:07:00-04:00,LONG,-2.6899738891,484.1400000000,483.3488388444,742.9900000000,744.9739606665,481.3552931864,484.1900000000,484.2868380000,489.1900000000,489.0921620000,41,19855.7603580000,10.5000000000,5.0000000000,430.5000000000,205.0000000000,0.4761904762,473.6900000000,489.1900000000,TAKE_PROFIT_BRACKET,199,205.0000000000,7.9817160000,0.2870000000,8.2687160000,196.7312840000,51.2500000000,1.9954290000,0.0717500000,2.0671790000,49.1828210000
AVGO,AVGO,QQQ,2026-06-03 15:07:00-04:00,2026-06-03 15:08:00-04:00,2026-06-03 15:33:00-04:00,SHORT,2.7840559724,489.2950000000,484.2886313075,744.9200000000,744.4385399998,484.7737066281,489.3180000000,489.2201364000,484.3180000000,484.4148636000,40,19568.8054560000,10.5000000000,5.0000000000,420.0000000000,200.0000000000,0.4761904762,499.8180000000,484.3180000000,TAKE_PROFIT_BRACKET,25,200.0000000000,7.7890880000,0.2800000000,8.0690880000,191.9309120000,50.0000000000,1.9472720000,0.0700000000,2.0172720000,47.9827280000
AVGO,AVGO,QQQ,2026-06-03 15:33:00-04:00,2026-06-03 15:34:00-04:00,2026-06-03 15:59:00-04:00,LONG,-2.9935757691,484.3150000000,484.5034460281,744.4000000000,744.4260537357,484.4771845691,484.3100000000,484.4068620000,479.1800000000,479.0841640000,41,19860.6813420000,10.5000000000,5.0000000000,430.5000000000,205.0000000000,0.4761904762,473.8100000000,489.3100000000,FORCED_EOD,25,-210.3300000000,7.9006180000,0.2870000000,8.1876180000,-218.5176180000,-52.5825000000,1.9751545000,0.0717500000,2.0469045000,-54.6294045000
AVGO,AVGO,QQQ,2026-06-04 12:49:00-04:00,2026-06-04 12:50:00-04:00,2026-06-04 14:01:00-04:00,SHORT,2.8280036912,414.0300000000,409.1380643266,740.3900000000,736.9024446116,413.4965648035,414.0250000000,413.9421950000,424.5250000000,424.6099050000,48,19869.2253600000,10.5000000000,5.0000000000,504.0000000000,240.0000000000,0.4761904762,424.5250000000,409.0250000000,STOP,71,-504.0000000000,8.0500800000,0.3360000000,8.3860800000,-512.3860800000,-126.0000000000,2.0125200000,0.0840000000,2.0965200000,-128.0965200000
AVGO,AVGO,QQQ,2026-06-04 14:14:00-04:00,2026-06-04 14:15:00-04:00,2026-06-04 15:59:00-04:00,LONG,-3.0890554255,421.3700000000,411.5871121943,743.3000000000,737.7144954142,418.6015352955,421.3700000000,421.4542740000,419.0300000000,418.9461940000,47,19808.3508780000,10.5000000000,5.0000000000,493.5000000000,235.0000000000,0.4761904762,410.8700000000,426.3700000000,FORCED_EOD,104,-109.9800000000,7.8997600000,0.3290000000,8.2287600000,-118.2087600000,-27.4950000000,1.9749400000,0.0822500000,2.0571900000,-29.5521900000
AVGO,AVGO,QQQ,2026-06-05 12:30:00-04:00,2026-06-05 12:31:00-04:00,2026-06-05 14:38:00-04:00,SHORT,3.2515680284,394.0300000000,399.8474978253,717.5500000000,724.2689146488,385.0102396958,394.0300000000,393.9511940000,389.0300000000,389.1078060000,50,19697.5597000000,10.5000000000,5.0000000000,525.0000000000,250.0000000000,0.4761904762,404.5300000000,389.0300000000,TAKE_PROFIT_BRACKET,127,250.0000000000,7.8306000000,0.3500000000,8.1806000000,241.8194000000,62.5000000000,1.9576500000,0.0875000000,2.0451500000,60.4548500000
